index,product,cip,expected profit
4803,B,8.415986394557821,8.415986394557821
4038,B,8.415986394557821,8.415986394557821
4476,B,8.415986394557821,8.415986394557821
2778,B,8.415986394557821,8.415986394557821
4548,B,8.415986394557821,8.415986394557821
2465,B,8.415986394557821,8.415986394557821
1856,B,8.415986394557821,8.415986394557821
4135,B,8.415986394557821,8.415986394557821
4899,B,8.415986394557821,8.415986394557821
1142,B,8.415986394557821,8.415986394557821
1757,B,8.415986394557821,8.415986394557821
3614,B,8.415986394557821,8.415986394557821
4892,B,8.415986394557821,8.415986394557821
4212,B,8.415986394557821,8.415986394557821
2458,B,8.415986394557821,8.415986394557821
4758,B,8.415986394557821,8.415986394557821
3894,B,8.415986394557821,8.415986394557821
4130,B,8.415986394557821,8.415986394557821
4717,B,8.415986394557821,8.415986394557821
4427,B,8.415986394557821,8.415986394557821
1582,B,8.415986394557821,8.415986394557821
2176,B,8.415986394557821,8.415986394557821
2697,B,8.415986394557821,8.415986394557821
1956,B,8.415986394557821,8.415986394557821
3147,B,8.415986394557821,8.415986394557821
4003,B,8.415986394557821,8.415986394557821
1409,B,8.415986394557821,8.415986394557821
4564,B,8.415986394557821,8.415986394557821
4118,B,8.415986394557821,8.415986394557821
3379,B,8.415986394557821,8.415986394557821
3137,B,8.415986394557821,8.415986394557821
1704,B,8.415986394557821,8.415986394557821
2491,B,8.415986394557821,8.415986394557821
4350,B,8.415986394557821,8.415986394557821
3668,B,8.415986394557821,8.415986394557821
3989,B,8.415986394557821,8.415986394557821
2826,B,8.415986394557821,8.415986394557821
1778,B,8.415986394557821,8.415986394557821
3900,B,8.415986394557821,8.415986394557821
4283,B,8.415986394557821,8.415986394557821
1657,B,8.415986394557821,8.415986394557821
3013,B,8.415986394557821,8.415986394557821
1201,B,8.415986394557821,8.415986394557821
2570,B,8.415986394557821,8.415986394557821
4185,B,8.415986394557821,8.415986394557821
2921,B,8.415986394557821,8.415986394557821
2058,B,8.415986394557821,8.415986394557821
4057,B,8.415986394557821,8.415986394557821
3930,B,8.415986394557821,8.415986394557821
1247,B,8.415986394557821,8.415986394557821
1637,B,8.415986394557821,8.415986394557821
3499,B,8.415986394557821,8.415986394557821
2398,B,8.415986394557821,8.415986394557821
3513,B,8.415986394557821,8.415986394557821
4836,B,8.415986394557821,8.415986394557821
2918,B,8.415986394557821,8.415986394557821
1269,B,8.415986394557821,8.415986394557821
1270,B,8.415986394557821,8.415986394557821
1282,B,8.415986394557821,8.415986394557821
4149,B,8.415986394557821,8.415986394557821
4883,B,8.415986394557821,8.415986394557821
3582,B,8.415986394557821,8.415986394557821
4160,B,8.415986394557821,8.415986394557821
2867,B,8.415986394557821,8.415986394557821
4322,B,8.415986394557821,8.415986394557821
4174,B,8.415986394557821,8.415986394557821
1271,B,8.415986394557821,8.415986394557821
3030,B,8.415986394557821,8.415986394557821
4309,B,8.415986394557821,8.415986394557821
4498,B,8.415986394557821,8.415986394557821
1926,B,8.415986394557821,8.415986394557821
3025,B,8.415986394557821,8.415986394557821
3543,B,8.415986394557821,8.415986394557821
2531,B,8.415986394557821,8.415986394557821
3996,B,8.415986394557821,8.415986394557821
3339,B,8.415986394557821,8.415986394557821
2589,B,8.415986394557821,8.415986394557821
4013,B,8.415986394557821,8.415986394557821
1720,B,8.415986394557821,8.415986394557821
3729,B,8.415986394557821,8.415986394557821
3267,B,8.415986394557821,8.415986394557821
4999,B,8.415986394557821,8.415986394557821
3784,B,8.415986394557821,8.415986394557821
4236,B,8.415986394557821,8.415986394557821
1975,B,8.415986394557821,8.415986394557821
3223,B,8.415986394557821,8.415986394557821
4646,B,8.415986394557821,8.415986394557821
3243,B,8.415986394557821,8.415986394557821
3329,B,8.415986394557821,8.415986394557821
1810,B,8.415986394557821,8.415986394557821
4998,B,8.415986394557821,8.415986394557821
2285,B,8.415986394557821,8.415986394557821
4242,B,8.415986394557821,8.415986394557821
3323,B,8.415986394557821,8.415986394557821
3772,B,8.415986394557821,8.415986394557821
1493,B,8.415986394557821,8.415986394557821
3349,B,8.415986394557821,8.415986394557821
1494,B,8.415986394557821,8.415986394557821
4991,B,8.415986394557821,8.415986394557821
4987,B,8.415986394557821,8.415986394557821
4598,B,8.415986394557821,8.415986394557821
4949,B,8.415986394557821,8.415986394557821
2581,B,8.415986394557821,8.415986394557821
2159,B,8.41537428261483,8.41537428261483
1473,B,8.393227696461315,8.393227696461315
