index,product,cip,expected profit
2465,B,8.068675319685955,8.068675319685955
2778,B,8.068641062675374,8.068641062675374
3513,B,8.055805021372667,8.055805021372667
3894,B,8.04106288399286,8.04106288399286
2581,B,7.5595243602562965,7.5595243602562965
1926,B,7.0816080692739245,7.0816080692739245
3137,B,7.0259324804331875,7.0259324804331875
4899,B,6.998526310594899,6.998526310594899
2570,B,6.896737956008304,6.896737956008304
3237,B,6.705349844419474,6.705349844419474
1282,B,6.464735547538339,6.464735547538339
2053,B,6.400407595167169,6.400407595167169
3323,B,6.331610444543187,6.331610444543187
3668,B,6.291049251305989,6.291049251305989
1247,B,6.122278041766969,6.122278041766969
3757,A,10.170238095238096,6.102142857142858
4548,B,6.059631563664324,6.059631563664324
4911,A,10.07414064902528,6.044484389415167
4498,B,6.02546936771641,6.02546936771641
3996,B,5.984409151871867,5.984409151871867
2398,B,5.7662498660321395,5.7662498660321395
2624,B,5.689891991457083,5.689891991457083
2625,B,5.689891991457083,5.689891991457083
4322,B,5.674371666165168,5.674371666165168
2372,B,5.646434968485396,5.646434968485396
3784,B,5.634897163712805,5.634897163712805
4057,B,5.594611860865945,5.594611860865945
4118,B,5.579571375671726,5.579571375671726
2486,B,5.539551259988222,5.539551259988222
4892,B,5.517015097143301,5.517015097143301
3349,B,5.50179172186896,5.50179172186896
4717,B,5.3904540473404365,5.3904540473404365
4212,B,5.362370175216627,5.362370175216627
1956,B,5.361581327142255,5.361581327142255
2285,B,5.352982103648809,5.352982103648809
2252,B,5.33607008636724,5.33607008636724
4816,B,5.322026253245366,5.322026253245366
4013,B,5.305258640466326,5.305258640466326
1914,B,5.188184629360161,5.188184629360161
2918,B,5.155142755795621,5.155142755795621
2176,B,5.120072867833083,5.120072867833083
1810,B,5.096375361566172,5.096375361566172
4999,B,5.040304760398558,5.040304760398558
4758,B,5.02470720078921,5.02470720078921
4292,B,4.983942937255792,4.983942937255792
4836,B,4.975129553760687,4.975129553760687
2826,B,4.9566474505853115,4.9566474505853115
3010,A,8.24040283499569,4.944241700997414
2921,B,4.923950289101789,4.923950289101789
3967,A,8.202052100532294,4.921231260319376
1720,B,4.9188986428319295,4.9188986428319295
2803,B,4.913574527302961,4.913574527302961
4499,A,8.187432802675577,4.912459681605346
